Customer_ID,Age,Gender,Category,Purchase_Amount,Rating,Order_Count,Cluster
3508,31,Female,Sports,7400,2.1,5,0
3509,51,Female,Books,4300,2.0,9,1
3510,37,Female,Sports,2978,3.5,5,1
3511,28,Male,Books,7554,2.8,8,2
3512,33,Male,Sports,6559,1.2,12,0
3513,48,Male,Sports,8933,1.1,4,2
3514,23,Female,Sports,6709,1.4,9,0
3515,36,Male,Fashion,7615,2.4,14,2
3516,54,Female,Fashion,2756,1.0,19,3
3517,21,Female,Sports,3868,3.0,13,1
3518,21,Male,Books,7887,2.4,3,2
3519,37,Female,Home Decor,9058,3.2,4,2
3520,27,Male,Electronics,3327,3.9,1,1
3521,41,Female,Fashion,9944,2.0,1,2
3522,52,Male,Sports,2987,1.6,11,1
3523,43,Female,Electronics,4103,2.1,16,1
3524,54,Male,Fashion,4021,1.0,4,1
3525,55,Male,Home Decor,5017,1.5,7,1
3526,38,Female,Books,2143,4.0,12,3
3527,57,Female,Sports,1712,1.9,6,3
3528,56,Male,Home Decor,7845,5.0,9,2
3529,38,Female,Fashion,5203,1.7,8,0
3530,27,Female,Sports,5934,4.2,14,0
3531,55,Female,Electronics,519,3.8,15,3
3532,21,Male,Books,1175,2.3,5,3
3533,37,Male,Fashion,4977,2.3,15,1
3534,34,Female,Books,1108,3.3,6,3
3535,24,Female,Sports,6786,4.4,1,0
3536,21,Male,Home Decor,561,2.5,9,3
3537,46,Female,Books,9957,1.2,4,2
3538,31,Male,Electronics,1654,2.5,2,3
3539,20,Female,Fashion,4216,1.8,6,1
3540,41,Female,Electronics,5742,4.8,2,0
3541,54,Female,Books,6059,3.8,3,0
3542,33,Male,Home Decor,5522,1.2,7,0
3543,21,Male,Home Decor,6985,2.2,17,0
3544,41,Male,Electronics,1942,1.2,9,3
3545,51,Male,Sports,2153,4.3,9,3
3546,47,Female,Sports,3002,4.6,19,1
3547,35,Female,Home Decor,3769,1.4,5,1
3548,36,Male,Electronics,781,2.8,6,3
3549,48,Female,Electronics,9716,4.7,18,2
3550,36,Female,Electronics,3903,1.6,1,1
3551,36,Male,Books,1735,2.2,17,3
3552,39,Female,Sports,5260,2.2,14,0
3553,41,Female,Sports,7440,1.1,15,0
3554,29,Male,Books,1285,1.1,5,3
3555,47,Female,Fashion,3694,4.8,17,1
3556,55,Female,Books,5289,3.3,11,0
3557,48,Female,Electronics,4275,2.2,10,1
3558,53,Male,Books,5850,2.5,17,0
3559,36,Male,Electronics,1033,3.9,1,3
3560,53,Female,Home Decor,9093,2.5,5,2
3561,47,Female,Electronics,4163,1.9,16,1
3562,50,Female,Sports,629,1.4,7,3
3563,35,Male,Books,3459,3.9,12,1
3564,45,Male,Electronics,2358,1.7,8,3
3565,28,Male,Fashion,4149,1.3,18,1
3566,50,Female,Home Decor,3597,2.7,1,1
3567,34,Female,Fashion,4012,1.2,12,1
3568,23,Female,Fashion,5360,4.9,4,0
3569,21,Female,Fashion,9912,3.5,12,2
3570,37,Female,Home Decor,9333,1.6,1,2
3571,44,Male,Home Decor,1223,1.7,1,3
3572,32,Female,Home Decor,1237,3.3,3,3
3573,23,Female,Home Decor,1799,2.4,12,3
3574,31,Female,Fashion,3980,4.1,13,1
3575,28,Male,Sports,839,3.2,13,3
3576,56,Female,Sports,652,2.7,9,3
3577,26,Male,Home Decor,6184,4.9,18,0
3578,43,Male,Books,3551,2.6,1,1
3579,33,Male,Electronics,926,2.6,6,3
3580,22,Male,Books,7646,3.7,5,2
3581,27,Male,Books,8625,4.2,4,2
3582,20,Female,Books,6847,3.5,6,0
3583,30,Female,Sports,9827,3.8,3,2
3584,47,Male,Electronics,2872,2.5,17,1
3585,23,Male,Books,8626,2.9,11,2
3586,34,Male,Home Decor,1449,1.8,4,3
3587,36,Female,Sports,8195,3.7,1,2
3588,59,Female,Home Decor,1873,1.9,4,3
3589,52,Male,Home Decor,7582,1.0,3,2
3590,43,Female,Books,9648,4.7,10,2
3591,22,Female,Home Decor,2982,2.2,1,1
3592,46,Male,Electronics,8093,1.8,4,2
3593,54,Male,Home Decor,9995,2.1,19,2
3594,37,Female,Books,870,2.3,1,3
3595,38,Female,Home Decor,8337,2.9,16,2
3596,27,Female,Sports,2796,1.3,19,1
3597,22,Male,Sports,7534,1.2,18,0
3598,53,Male,Sports,6824,2.2,2,0
3599,23,Male,Fashion,7642,2.2,6,2
3600,43,Female,Sports,7528,1.5,1,0
3601,21,Female,Sports,6979,2.6,19,0
3602,56,Male,Fashion,4645,2.1,5,1
3603,56,Female,Sports,4521,1.1,2,1
3604,52,Male,Books,2864,4.5,1,1
3605,18,Female,Sports,5730,4.5,16,0
3606,41,Male,Sports,6470,1.8,2,0
3607,53,Female,Fashion,9454,1.7,4,2
3608,23,Female,Books,7800,3.2,3,2
3609,58,Male,Home Decor,7255,3.5,17,0
3610,48,Male,Electronics,1504,4.8,15,3
3611,37,Male,Books,7557,2.5,10,2
3612,41,Male,Home Decor,4255,3.5,12,1
3613,42,Male,Books,3346,4.5,12,1
3614,53,Female,Home Decor,6762,2.8,7,0
3615,38,Male,Home Decor,9041,1.5,10,2
3616,47,Male,Books,3464,2.5,5,1
3617,41,Male,Fashion,9378,1.5,11,2
3618,59,Male,Books,5137,1.1,2,0
3619,47,Male,Books,3255,4.0,16,1
3620,39,Female,Home Decor,4124,2.0,12,1
3621,45,Male,Electronics,3232,1.0,16,1
3622,24,Male,Home Decor,6973,4.5,4,0
3623,52,Male,Sports,6851,2.8,2,0
3624,45,Female,Books,2193,2.0,10,3
3625,31,Female,Books,1184,2.1,13,3
3626,27,Male,Fashion,3419,2.0,19,1
3627,33,Male,Home Decor,7666,1.8,15,2
3628,33,Female,Fashion,4256,4.4,1,1
3629,48,Female,Books,5954,1.7,17,0
3630,59,Female,Home Decor,3783,3.2,4,1
3631,42,Male,Home Decor,5191,1.3,9,0
3632,30,Male,Sports,7328,4.8,6,0
3633,23,Female,Sports,7850,3.4,3,2
3634,26,Male,Electronics,1656,4.6,2,3
3635,53,Female,Sports,3561,2.6,18,1
3636,37,Female,Home Decor,7657,4.2,19,2
3637,35,Female,Sports,6419,4.4,7,0
3638,38,Male,Electronics,6393,3.8,3,0
3639,21,Female,Books,4945,1.4,18,1
3640,50,Female,Sports,6936,1.1,19,0
3641,44,Male,Home Decor,1792,1.7,9,3
3642,24,Female,Books,9675,1.5,16,2
3643,23,Male,Home Decor,8402,3.9,6,2
3644,32,Female,Books,2567,3.2,12,3
3645,35,Male,Home Decor,2479,3.1,6,3
3646,49,Female,Sports,2236,2.0,13,3
3647,28,Female,Sports,2418,1.6,5,3
3648,37,Female,Electronics,1200,1.8,13,3
3649,41,Female,Books,4546,2.6,7,1
3650,32,Female,Electronics,2573,4.0,12,3
3651,24,Male,Fashion,5161,2.0,4,0
3652,38,Male,Sports,894,3.8,5,3
3653,59,Female,Books,3548,3.0,16,1
3654,43,Female,Electronics,3952,4.5,4,1
3655,31,Female,Electronics,1022,1.9,8,3
3656,54,Male,Fashion,9241,2.8,16,2
3657,38,Male,Electronics,1968,1.4,8,3
3658,35,Female,Home Decor,6730,2.3,17,0
3659,22,Male,Sports,8616,3.0,14,2
3660,20,Female,Electronics,9524,3.9,12,2
3661,40,Female,Electronics,7311,1.8,3,0
3662,43,Female,Fashion,1921,1.9,2,3
3663,54,Male,Home Decor,8487,3.5,13,2
3664,41,Female,Electronics,785,2.5,11,3
3665,36,Female,Sports,3245,2.9,12,1
3666,42,Female,Sports,7608,4.3,18,2
3667,38,Male,Electronics,4964,3.0,9,1
3668,29,Male,Home Decor,1945,3.6,7,3
3669,58,Male,Sports,6337,3.6,6,0
3670,50,Female,Sports,1966,4.2,14,3
3671,21,Male,Home Decor,7667,3.6,18,2
3672,59,Female,Home Decor,9606,1.3,14,2
3673,24,Male,Electronics,8979,2.4,5,2
3674,39,Female,Books,4926,5.0,13,1
3675,50,Male,Fashion,6432,1.8,1,0
3676,34,Female,Books,1678,3.3,12,3
3677,41,Male,Books,3051,4.4,19,1
3678,51,Male,Sports,4870,3.3,10,1
3679,45,Male,Home Decor,6822,2.5,5,0
3680,58,Female,Sports,5362,1.3,6,0
3681,56,Male,Fashion,9679,2.4,12,2
3682,39,Male,Electronics,6355,1.7,3,0
3683,34,Male,Fashion,1703,4.8,14,3
3684,51,Male,Sports,7849,3.9,4,2
3685,23,Female,Sports,6886,4.0,17,0
3686,23,Male,Sports,1619,2.7,17,3
3687,51,Female,Sports,8888,1.4,14,2
3688,18,Female,Books,4475,2.1,15,1
3689,27,Female,Electronics,9217,2.0,7,2
3690,38,Female,Books,1792,2.9,4,3
3691,22,Male,Sports,9886,2.8,17,2
3692,19,Female,Home Decor,4155,2.7,6,1
3693,39,Female,Books,5286,3.0,11,0
3694,19,Female,Sports,2717,4.9,12,3
3695,27,Female,Sports,7090,2.2,15,0
3696,51,Male,Electronics,1517,3.5,12,3
3697,33,Male,Fashion,5676,2.0,11,0
3698,56,Female,Books,4090,2.9,17,1
3699,39,Female,Books,8739,1.8,8,2
3700,29,Female,Books,9519,3.2,12,2
3701,41,Male,Sports,6676,2.1,9,0
3702,57,Male,Electronics,7147,1.1,11,0
3703,55,Male,Sports,5222,4.3,3,0
3704,27,Male,Sports,6515,1.5,7,0
3705,52,Male,Home Decor,5622,2.5,3,0
3706,49,Female,Electronics,8183,2.9,16,2
3707,24,Male,Books,2589,2.7,10,3
3708,38,Male,Fashion,2556,3.9,7,3
3709,37,Female,Books,9510,3.4,15,2
3710,43,Male,Sports,4180,2.2,10,1
3711,21,Male,Electronics,5385,1.2,12,0
3712,39,Male,Electronics,3614,4.1,18,1
3713,32,Female,Electronics,7883,2.4,9,2
3714,57,Male,Home Decor,2129,4.6,9,3
3715,38,Female,Books,2043,2.6,4,3
3716,32,Female,Home Decor,8012,3.9,5,2
3717,39,Male,Fashion,6269,4.8,7,0
3718,45,Male,Sports,2404,3.6,7,3
3719,31,Male,Home Decor,1936,2.7,11,3
3720,44,Male,Home Decor,5531,3.3,10,0
3721,58,Female,Sports,3817,3.2,11,1
3722,57,Male,Electronics,4616,3.3,18,1
3723,45,Female,Sports,9690,1.6,12,2
3724,43,Female,Books,5052,3.8,16,1
3725,19,Female,Sports,6063,1.6,4,0
3726,42,Female,Electronics,6623,1.1,17,0
3727,20,Female,Sports,3561,3.5,17,1
3728,25,Male,Home Decor,8589,1.5,5,2
3729,50,Female,Fashion,8956,4.1,13,2
3730,59,Female,Home Decor,4231,4.5,3,1
3731,52,Male,Fashion,6827,4.8,17,0
3732,23,Male,Sports,3817,3.7,11,1
3733,56,Female,Books,2546,2.9,1,3
3734,40,Female,Sports,3644,2.4,18,1
3735,42,Male,Electronics,3721,3.0,17,1
3736,36,Female,Sports,5564,1.8,9,0
3737,22,Male,Fashion,9945,2.4,7,2
3738,28,Male,Home Decor,1222,3.9,5,3
3739,29,Female,Books,8275,1.9,16,2
3740,27,Male,Sports,8064,2.1,7,2
3741,25,Female,Sports,8775,4.0,13,2
3742,41,Female,Home Decor,5335,1.7,13,0
3743,45,Female,Books,4319,2.0,15,1
3744,58,Male,Sports,3864,1.1,17,1
3745,53,Female,Sports,6589,3.9,17,0
3746,54,Male,Fashion,4818,3.5,19,1
3747,38,Female,Fashion,7436,3.8,10,0
3748,25,Female,Electronics,3280,1.9,2,1
3749,26,Male,Home Decor,7898,3.7,14,2
3750,32,Female,Books,2952,3.4,3,1
3751,57,Female,Sports,5788,2.5,7,0
3752,35,Male,Sports,9020,2.8,11,2
3753,59,Male,Electronics,925,3.3,17,3
3754,37,Male,Sports,9461,3.0,15,2
3755,23,Female,Home Decor,4475,3.6,19,1
3756,29,Male,Electronics,9299,1.7,11,2
3757,19,Male,Home Decor,7169,3.2,15,0
3758,24,Female,Electronics,2624,2.8,15,3
3759,33,Male,Sports,1800,2.8,6,3
3760,20,Female,Electronics,5515,2.9,15,0
3761,20,Female,Fashion,9157,4.5,9,2
3762,44,Male,Books,2464,4.3,5,3
3763,57,Female,Sports,6067,3.5,19,0
3764,55,Male,Books,5779,3.9,5,0
3765,50,Male,Sports,2860,1.2,13,1
3766,45,Male,Books,2539,4.0,18,3
3767,18,Male,Fashion,1684,2.9,17,3
3768,25,Female,Books,4434,2.3,15,1
3769,54,Female,Electronics,6294,1.6,14,0
3770,49,Male,Books,8672,1.3,16,2
3771,54,Male,Sports,1277,1.2,4,3
3772,21,Female,Home Decor,3879,1.6,17,1
3773,47,Male,Books,2918,1.1,14,1
3774,23,Female,Books,4577,3.9,18,1
3775,36,Male,Books,2939,2.0,6,1
3776,49,Female,Sports,8304,2.5,8,2
3777,26,Female,Books,5769,4.3,9,0
3778,29,Female,Sports,6087,1.5,1,0
3779,28,Male,Sports,2489,4.3,13,3
3780,33,Male,Home Decor,8368,3.6,3,2
3781,18,Male,Electronics,9758,2.4,6,2
3782,38,Male,Sports,1444,1.5,17,3
3783,47,Male,Fashion,8720,1.4,8,2
3784,30,Female,Books,2397,2.3,6,3
3785,51,Female,Fashion,6251,1.6,16,0
3786,21,Female,Books,5650,2.1,1,0
3787,45,Female,Home Decor,2197,1.2,10,3
3788,55,Female,Sports,6385,3.4,18,0
3789,48,Female,Electronics,2165,1.6,14,3
3790,44,Female,Sports,9451,4.0,5,2
3791,22,Male,Books,9960,1.9,17,2
3792,42,Female,Electronics,2285,4.2,14,3
3793,20,Male,Sports,6448,1.8,18,0
3794,50,Female,Electronics,3107,3.9,4,1
3795,21,Female,Books,9090,2.3,2,2
3796,42,Male,Home Decor,3130,3.3,7,1
3797,37,Female,Home Decor,8160,1.2,7,2
3798,51,Male,Sports,738,3.0,7,3
3799,43,Female,Fashion,4036,1.6,13,1
3800,22,Male,Books,4361,2.9,19,1
3801,52,Female,Sports,9838,1.6,6,2
3802,45,Male,Sports,8991,2.7,17,2
3803,46,Male,Home Decor,8399,1.4,18,2
3804,26,Female,Electronics,7645,1.9,1,2
3805,55,Female,Books,6361,3.4,13,0
3806,23,Male,Electronics,748,4.9,19,3
3807,36,Female,Books,4823,2.8,16,1
3808,28,Male,Fashion,7601,3.7,10,2
3809,19,Female,Home Decor,3360,3.2,13,1
3810,26,Male,Fashion,1223,3.0,10,3
3811,38,Female,Sports,1069,1.3,14,3
3812,41,Male,Home Decor,8911,1.6,9,2
3813,51,Female,Sports,3334,4.5,11,1
3814,39,Male,Fashion,8428,2.6,3,2
3815,20,Male,Books,7171,3.5,8,0
3816,29,Female,Sports,2622,3.1,12,3
3817,45,Female,Electronics,4500,2.5,3,1
3818,47,Male,Books,3589,2.6,7,1
3819,43,Male,Books,7665,3.2,14,2
3820,38,Male,Fashion,7710,1.6,7,2
3821,45,Male,Fashion,549,2.5,7,3
3822,43,Female,Home Decor,1014,2.8,14,3
3823,50,Male,Home Decor,5171,4.9,12,0
3824,38,Male,Electronics,8249,2.4,1,2
3825,52,Male,Books,1665,3.6,5,3
3826,51,Female,Electronics,914,1.5,11,3
3827,58,Male,Electronics,1604,1.3,1,3
3828,35,Female,Fashion,5358,4.5,13,0
3829,28,Female,Electronics,3856,3.9,17,1
3830,40,Female,Electronics,2916,2.3,3,1
3831,39,Female,Sports,6111,3.0,10,0
3832,34,Female,Home Decor,5965,1.5,19,0
3833,22,Female,Home Decor,8895,3.8,7,2
3834,28,Female,Books,7692,1.3,3,2
3835,47,Male,Home Decor,6172,4.0,12,0
3836,32,Male,Books,8760,3.2,10,2
3837,44,Female,Sports,9207,2.1,12,2
3838,52,Male,Home Decor,4063,4.5,15,1
3839,50,Male,Sports,6883,4.9,6,0
3840,37,Female,Home Decor,9398,2.0,19,2
3841,33,Male,Home Decor,7333,4.2,5,0
3842,51,Female,Sports,5252,4.0,2,0
3843,19,Male,Electronics,8623,4.0,19,2
3844,52,Female,Electronics,4285,4.8,19,1
3845,57,Female,Electronics,9035,2.9,4,2
3846,45,Male,Electronics,9227,3.7,5,2
3847,56,Male,Home Decor,9046,4.3,7,2
3848,23,Female,Fashion,5523,2.9,4,0
3849,26,Female,Sports,1482,2.9,11,3
3850,37,Female,Fashion,1845,2.3,3,3
3851,18,Male,Fashion,6191,4.1,5,0
3852,25,Male,Books,6502,3.7,15,0
3853,40,Male,Electronics,1026,2.8,18,3
3854,20,Male,Home Decor,7147,2.7,16,0
3855,21,Female,Electronics,7752,1.3,16,2
3856,42,Female,Electronics,1430,1.0,10,3
3857,55,Female,Fashion,2782,3.1,1,3
3858,32,Female,Books,2446,2.7,11,3
3859,38,Male,Electronics,3860,4.2,17,1
3860,52,Female,Sports,8612,3.2,15,2
3861,31,Female,Sports,3425,4.7,7,1
3862,53,Male,Electronics,4125,1.8,6,1
3863,29,Male,Fashion,5969,5.0,15,0
3864,34,Female,Fashion,1723,2.2,15,3
3865,56,Male,Home Decor,7610,3.6,7,2
3866,26,Female,Books,9657,3.0,3,2
3867,52,Male,Fashion,5492,2.4,14,0
3868,30,Male,Home Decor,9314,1.6,9,2
3869,32,Female,Sports,5287,1.5,3,0
3870,35,Male,Sports,7318,3.8,6,0
3871,50,Female,Sports,5226,2.5,9,0
3872,23,Male,Electronics,2872,4.8,1,1
3873,44,Male,Books,3799,2.3,9,1
3874,40,Male,Home Decor,9860,4.9,12,2
3875,44,Male,Books,6951,1.8,4,0
3876,51,Male,Electronics,9083,1.4,16,2
3877,55,Female,Home Decor,4309,2.3,5,1
3878,31,Male,Home Decor,2907,4.5,17,1
3879,53,Female,Fashion,5364,3.1,17,0
3880,25,Male,Books,5527,1.5,6,0
3881,52,Female,Books,4760,1.8,15,1
3882,36,Male,Fashion,5328,2.2,1,0
3883,47,Female,Sports,9272,3.4,13,2
3884,31,Female,Electronics,9512,2.3,16,2
3885,37,Male,Books,9939,4.0,2,2
3886,42,Male,Fashion,8815,3.5,19,2
3887,57,Male,Home Decor,2374,4.5,2,3
3888,41,Female,Fashion,9215,3.0,12,2
3889,31,Female,Sports,3623,2.3,12,1
3890,43,Male,Electronics,4724,5.0,8,1
3891,55,Male,Sports,5754,2.4,12,0
3892,40,Female,Home Decor,3698,2.7,11,1
3893,39,Female,Home Decor,7582,4.2,2,2
3894,36,Male,Home Decor,1710,1.4,1,3
3895,20,Female,Home Decor,9718,2.5,4,2
3896,59,Male,Fashion,5904,1.3,9,0
3897,36,Male,Home Decor,4617,1.6,7,1
3898,26,Male,Home Decor,5929,1.0,10,0
3899,45,Female,Fashion,9189,1.0,14,2
3900,37,Female,Home Decor,5258,2.5,1,0
3901,24,Female,Sports,8682,4.2,5,2
3902,31,Female,Sports,9416,3.3,13,2
3903,26,Male,Books,875,3.5,6,3
3904,36,Female,Sports,7913,3.1,17,2
3905,31,Male,Electronics,4898,4.3,15,1
3906,55,Male,Electronics,4359,4.5,7,1
3907,53,Male,Electronics,2186,4.4,8,3
3908,57,Female,Fashion,5512,4.2,2,0
3909,34,Male,Sports,756,1.7,18,3
3910,47,Male,Electronics,4100,3.4,7,1
3911,26,Female,Books,550,3.3,16,3
3912,50,Male,Fashion,7090,3.1,19,0
3913,42,Female,Books,7937,2.9,9,2
3914,31,Female,Sports,1094,1.4,12,3
3915,28,Female,Home Decor,5231,1.4,14,0
3916,52,Male,Books,4373,4.6,7,1
3917,58,Female,Home Decor,9764,3.5,2,2
3918,31,Female,Fashion,6248,2.0,17,0
3919,47,Female,Books,5737,2.1,11,0
3920,58,Female,Books,1976,3.4,18,3
3921,21,Male,Fashion,5370,2.6,12,0
3922,21,Female,Fashion,8532,2.8,3,2
3923,45,Male,Electronics,3520,1.2,14,1
3924,25,Female,Sports,6566,1.6,15,0
3925,19,Male,Books,8553,2.6,19,2
3926,58,Female,Books,8566,3.8,10,2
3927,39,Male,Fashion,8667,1.2,9,2
3928,58,Female,Fashion,5280,2.3,10,0
3929,33,Male,Sports,4545,3.8,4,1
3930,46,Male,Fashion,2733,4.2,19,3
3931,47,Male,Home Decor,8617,1.8,10,2
3932,29,Female,Home Decor,6859,3.9,17,0
3933,52,Male,Home Decor,4697,4.8,12,1
3934,28,Male,Home Decor,9998,4.6,1,2
3935,38,Male,Sports,9832,4.2,11,2
3936,38,Male,Books,1115,3.8,13,3
3937,22,Female,Home Decor,2066,1.9,1,3
3938,37,Male,Fashion,9668,3.5,1,2
3939,54,Male,Home Decor,2839,3.6,16,1
3940,20,Male,Sports,8609,2.6,7,2
3941,50,Female,Fashion,7874,3.0,10,2
3942,26,Male,Home Decor,7207,3.8,16,0
3943,26,Male,Books,878,4.8,1,3
3944,21,Male,Fashion,3965,2.2,9,1
3945,52,Male,Fashion,6505,2.0,6,0
3946,34,Female,Books,2771,3.4,15,3
3947,51,Male,Fashion,9738,1.5,4,2
3948,41,Male,Home Decor,1507,3.3,15,3
3949,49,Female,Fashion,7300,1.4,10,0
3950,18,Female,Home Decor,609,3.0,16,3
3951,25,Female,Books,3271,3.5,13,1
3952,40,Male,Electronics,4383,1.3,19,1
3953,57,Female,Books,3100,1.8,4,1
3954,29,Male,Home Decor,6018,2.3,16,0
3955,29,Female,Sports,3743,2.5,11,1
3956,32,Male,Books,1505,3.7,15,3
3957,58,Female,Sports,805,3.1,11,3
3958,36,Male,Sports,6201,2.5,11,0
3959,43,Female,Home Decor,1458,2.8,3,3
3960,46,Male,Home Decor,9645,1.1,17,2
3961,39,Male,Electronics,5770,4.1,5,0
3962,57,Male,Fashion,8095,1.2,13,2
3963,38,Male,Books,4038,4.3,10,1
3964,55,Male,Home Decor,7520,3.2,5,0
3965,37,Male,Books,2130,3.1,12,3
3966,46,Male,Sports,3103,3.8,8,1
3967,21,Male,Fashion,8758,4.4,12,2
3968,24,Female,Electronics,9526,4.8,16,2
3969,45,Male,Books,705,3.2,2,3
3970,45,Male,Fashion,6191,1.6,3,0
3971,21,Female,Electronics,6641,4.5,18,0
3972,39,Male,Books,3645,1.2,17,1
3973,29,Female,Fashion,3620,4.2,2,1
3974,20,Male,Home Decor,7228,3.7,12,0
3975,39,Female,Books,9399,4.6,17,2
3976,19,Female,Fashion,6530,4.6,6,0
3977,41,Male,Electronics,678,1.2,17,3
3978,51,Female,Fashion,5667,3.4,2,0
3979,44,Male,Home Decor,612,1.5,8,3
3980,58,Male,Books,9448,1.3,14,2
3981,18,Male,Books,9588,2.8,6,2
3982,25,Male,Books,8850,1.4,9,2
3983,40,Female,Home Decor,9477,3.9,1,2
3984,55,Male,Electronics,2303,4.9,5,3
3985,23,Female,Books,2798,3.3,7,1
3986,39,Female,Electronics,2042,1.9,9,3
3987,42,Male,Fashion,7759,4.4,14,2
3988,35,Male,Electronics,2654,4.4,9,3
3989,34,Male,Electronics,9266,3.9,4,2
3990,29,Male,Books,1881,3.5,15,3
3991,23,Female,Sports,6402,4.5,4,0
3992,43,Male,Sports,1722,1.7,3,3
3993,44,Female,Home Decor,2001,4.7,14,3
3994,25,Male,Home Decor,9550,4.8,9,2
3995,36,Male,Sports,4074,4.5,19,1
3996,59,Male,Fashion,4229,2.0,6,1
3997,18,Male,Books,8240,4.4,3,2
3998,46,Female,Books,3691,3.0,18,1
3999,52,Female,Fashion,7976,3.4,16,2
4000,57,Male,Fashion,2061,4.4,3,3
4001,31,Female,Sports,3022,1.1,2,1
4002,52,Female,Home Decor,2891,2.5,2,1
4003,37,Male,Fashion,3175,4.3,10,1
4004,30,Male,Home Decor,2683,4.3,15,3
4005,55,Female,Electronics,8968,4.4,3,2
4006,25,Female,Books,8566,1.7,8,2
4007,37,Female,Sports,2578,3.8,18,3
4008,50,Female,Books,4842,1.6,11,1
4009,43,Male,Sports,1620,4.1,7,3
4010,56,Male,Electronics,5919,2.0,19,0
4011,38,Female,Books,3870,4.0,7,1
4012,59,Male,Electronics,2408,2.8,2,3
4013,58,Female,Sports,4020,4.9,6,1
4014,26,Female,Fashion,4807,3.3,5,1
4015,41,Male,Books,4996,3.5,14,1
4016,54,Female,Electronics,5250,2.5,18,0
4017,58,Female,Books,997,3.9,4,3
4018,34,Male,Books,7491,3.0,4,0
4019,41,Male,Books,4087,1.1,13,1
4020,38,Female,Home Decor,2913,3.4,1,1
4021,56,Female,Electronics,4300,4.3,5,1
4022,58,Male,Electronics,9154,1.9,3,2
4023,56,Female,Books,6671,1.9,19,0
4024,30,Female,Fashion,3957,3.4,13,1
4025,28,Male,Books,8964,4.3,7,2
4026,36,Male,Home Decor,7469,2.0,10,0
4027,28,Male,Sports,1650,4.7,3,3
4028,30,Male,Home Decor,7954,4.7,2,2
4029,18,Male,Fashion,5707,1.8,7,0
4030,57,Male,Books,518,2.1,9,3
4031,36,Female,Electronics,3678,3.8,12,1
4032,29,Female,Books,6077,4.8,10,0
4033,25,Male,Fashion,4581,3.8,19,1
4034,25,Male,Electronics,6954,2.8,13,0
4035,29,Female,Home Decor,9103,1.7,10,2
4036,50,Female,Sports,9433,2.8,5,2
4037,43,Female,Sports,3171,3.4,15,1
4038,56,Male,Books,6887,2.3,3,0
4039,45,Male,Home Decor,7333,3.0,8,0
4040,22,Female,Fashion,3124,1.5,6,1
4041,25,Male,Sports,5999,2.8,19,0
4042,42,Male,Home Decor,1014,1.4,17,3
4043,44,Male,Books,706,1.2,10,3
4044,40,Female,Electronics,1447,4.4,1,3
4045,47,Female,Books,2328,1.8,13,3
4046,40,Male,Books,7361,3.3,10,0
4047,37,Male,Home Decor,6594,1.6,12,0
4048,35,Male,Sports,6845,2.1,2,0
4049,35,Male,Home Decor,2667,2.4,10,3
4050,19,Male,Electronics,8479,1.6,1,2
4051,21,Female,Home Decor,6426,1.2,1,0
4052,47,Male,Fashion,7032,4.5,15,0
4053,50,Male,Books,6156,1.0,1,0
4054,53,Male,Sports,6443,1.2,9,0
4055,35,Female,Electronics,9293,4.2,7,2
4056,54,Female,Books,5939,2.1,16,0
4057,36,Male,Home Decor,9403,3.9,16,2
4058,45,Female,Fashion,1703,1.6,13,3
4059,57,Female,Home Decor,7500,1.9,10,0
4060,37,Female,Books,7139,3.3,18,0
4061,50,Female,Electronics,8189,5.0,9,2
4062,29,Female,Sports,8013,1.3,12,2
4063,32,Female,Books,7126,2.6,13,0
4064,58,Male,Electronics,7886,1.2,11,2
4065,56,Female,Books,3631,1.8,15,1
4066,19,Female,Fashion,7634,4.6,10,2
4067,46,Male,Home Decor,4230,1.4,10,1
4068,58,Male,Sports,3166,4.4,9,1
4069,27,Male,Electronics,1049,1.7,3,3
4070,19,Male,Sports,5241,4.4,16,0
4071,28,Female,Sports,1744,3.2,12,3
4072,30,Female,Sports,4512,4.5,17,1
4073,27,Female,Electronics,9537,1.6,15,2
4074,31,Female,Electronics,6696,4.0,3,0
4075,35,Male,Sports,5045,3.7,5,1
4076,26,Female,Home Decor,6705,3.2,13,0
4077,56,Female,Books,7690,4.2,6,2
4078,45,Male,Sports,8735,3.6,9,2
4079,20,Female,Fashion,1158,4.5,19,3
4080,37,Female,Sports,7495,2.5,7,0
4081,23,Female,Electronics,6276,3.4,13,0
4082,44,Female,Books,5793,4.5,5,0
4083,19,Male,Fashion,2191,1.9,16,3
4084,46,Male,Books,8235,2.9,4,2
4085,55,Male,Books,3630,4.8,5,1
4086,20,Male,Fashion,7544,2.9,19,0
4087,33,Male,Sports,5033,2.0,6,1
4088,47,Female,Sports,6047,2.4,4,0
4089,57,Female,Sports,1467,4.5,1,3
4090,19,Male,Home Decor,1904,4.8,17,3
4091,34,Male,Sports,9177,4.8,9,2
4092,58,Male,Fashion,4130,3.8,16,1
4093,29,Female,Home Decor,3468,3.0,2,1
4094,52,Male,Sports,7769,1.7,11,2
4095,18,Female,Home Decor,2079,1.5,5,3
4096,32,Female,Fashion,6492,1.2,13,0
4097,43,Female,Sports,550,1.1,17,3
4098,54,Female,Electronics,6952,4.5,15,0
4099,38,Male,Fashion,5653,4.2,12,0
4100,48,Female,Books,6523,3.3,6,0
4101,42,Female,Books,4800,5.0,13,1
